Drumming_bout,Subspecies,Population,Community,Individual,Pop_com_code,Com_indiv_code,Date,Date_year,Date_month,Date_day,Days_before_2024,With_Ph,Start_Ph,End_Ph,Start_Ph_N,End_Ph_N,Context_Before,Context_After,Context,Total_bout_duration,N_hits,Bout_cv,Bout_npvi,Bout_entropy,Interbeat 1,Interbeat 2,Interbeat 3,Interbeat 4,Interbeat 5,Interbeat 6,Interbeat 7,Interbeat 8,Interbeat 9,Interbeat 10,Interbeat 11,Interbeat 12,Interbeat 13,Interbeat 14,Interbeat 15,Interbeat 16,Interbeat 17,Interbeat 18,Interbeat 19,Interbeat 20,Interbeat 21,Interbeat 22,Interbeat 23,Interbeat 24,Interbeat 25,Interbeat 26,Interbeat 27
814,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),27.03.99,1999.0,03,27,9046.0,Unk,Unk,Unk,0,0,NV,NV,Traveling,1.48708,5,0.4832417399735313,70.62348322500976,1.4338343733773984,0.310887,0.632138,0.409335,0.134718,,,,,,,,,,,,,,,,,,,,,,,
815,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),27.03.99,1999.0,03,27,9046.0,With,Build-Up,after,1,0,NV,NV,Traveling,2.63662,8,0.3442232124510983,35.50873284725597,1.544783155738533,0.338028,0.682541,0.371831,0.264789,0.315493,0.366197,0.297741,,,,,,,,,,,,,,,,,,,,
816,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),30.03.99,1999.0,03,30,9043.0,With,Roar,Climax,1,2,NV,NV,Traveling,1.3758,5,0.6653882645976148,77.61244768948198,1.4338343733773984,0.096474,0.188753,0.692094,0.398479,,,,,,,,,,,,,,,,,,,,,,,
817,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),30.03.99,1999.0,03,30,9043.0,Unk,Unk,Unk,0,0,NV,NV,Traveling,1.13472,4,0.693028551324836,117.80048736306603,1.3082708345352603,0.247207,0.744074,0.143436,,,,,,,,,,,,,,,,,,,,,,,,
818,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),07.03.99,1999.0,03,07,9066.0,With,Build-Up,Unk,1,0,NV,NV,Traveling,1.64803,7,0.5515807870088427,47.89457886121718,1.5268037744276668,0.20512,0.608286,0.261705,0.176827,0.20512,0.190974,,,,,,,,,,,,,,,,,,,,,
819,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),07.03.99,1999.0,03,07,9066.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,1.71361,11,0.17046569474738787,18.39945399729701,0.0,0.238451,0.173786,0.181869,0.145495,0.169744,0.117205,0.169744,0.169744,0.161661,0.185911,,,,,,,,,,,,,,,,,
820,Western,Taï,North,Individual 45,Taï (North),North (Individual 45),15.03.99,1999.0,03,15,9058.0,With,Climax,Climax,2,2,NV,NV,Traveling,0.8292,3,0.10183225457882743,20.366450915765487,0.0,0.456818,0.372379,,,,,,,,,,,,,,,,,,,,,,,,,
825,Western,Taï,East,Individual 01,Taï (East),East (Individual 01),13.10.13,2013.0,10,13,3732.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.49244,4,0.3249863714141277,59.42468318125691,0.0,0.106272,0.234996,0.151176,,,,,,,,,,,,,,,,,,,,,,,,
826,Western,Taï,East,Individual 01,Taï (East),East (Individual 01),13.10.13,2013.0,10,13,3732.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.85814,5,0.20246491147368215,31.068295928156232,0.0,0.248912,0.160139,0.184508,0.264578,,,,,,,,,,,,,,,,,,,,,,,
827,Western,Taï,East,Individual 03,Taï (East),East (Individual 03),24.10.13,2013.0,10,24,3721.0,With,Build-Up,Climax,1,2,NV,NV,Resting,0.56947,6,0.2592807578993826,46.76434431243843,0.0,0.108127,0.067904,0.141799,0.101856,0.149788,,,,,,,,,,,,,,,,,,,,,,
828,Western,Taï,East,Individual 03,Taï (East),East (Individual 03),24.10.13,2013.0,10,24,3721.0,With,Build-Up,Build-Up,1,1,NV,NV,Resting,0.33151,3,0.10091792933482556,20.18358586696511,0.0,0.182481,0.149026,,,,,,,,,,,,,,,,,,,,,,,,,
829,Western,Taï,East,Individual 03,Taï (East),East (Individual 03),24.10.13,2013.0,10,24,3721.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.8362,8,0.22654489388450624,30.020094588557207,0.0,0.105908,0.067971,0.154911,0.137523,0.142265,0.105908,0.121715,,,,,,,,,,,,,,,,,,,,
830,Western,Taï,East,Individual 01,Taï (East),East (Individual 01),25.10.13,2013.0,10,25,3720.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.38019,4,0.5661674490939937,68.0103800850659,0.0,0.054313,0.101384,0.224494,,,,,,,,,,,,,,,,,,,,,,,,
831,Western,Taï,East,Individual 08,Taï (East),East (Individual 08),25.10.13,2013.0,10,25,3720.0,With,Climax,after,2,0,NV,NV,Resting,0.66954,5,0.5206397960658365,100.86339867516773,0.0,0.282032,0.068788,0.220122,0.098596,,,,,,,,,,,,,,,,,,,,,,,
832,Western,Taï,East,Individual 08,Taï (East),East (Individual 08),26.10.13,2013.0,10,26,3719.0,With,Climax,after,2,0,NV,NV,Traveling,1.14415,8,0.37736713203814165,75.41025440972132,0.0,0.154724,0.209692,0.089577,0.242266,0.085506,0.236158,0.126222,,,,,,,,,,,,,,,,,,,,
833,Western,Taï,East,Individual 01,Taï (East),East (Individual 01),28.10.13,2013.0,10,28,3717.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.60001,5,0.24400528191133455,39.324631027745774,0.0,0.179225,0.128574,0.101301,0.190914,,,,,,,,,,,,,,,,,,,,,,,
834,Western,Taï,East,Individual 01,Taï (East),East (Individual 01),28.10.13,2013.0,10,28,3717.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,1.68049,8,0.44490973840714504,56.983732121293265,0.0,0.262731,0.218117,0.094187,0.470934,0.218117,0.237945,0.178459,,,,,,,,,,,,,,,,,,,,
835,Western,Taï,East,Individual 01,Taï (East),East (Individual 01),28.10.13,2013.0,10,28,3717.0,With,Build-Up,Climax,1,2,NV,NV,Resting,1.66665,8,0.32215466977443163,40.485167743829656,0.0,0.208331,0.149999,0.319442,0.361108,0.166665,0.177776,0.283331,,,,,,,,,,,,,,,,,,,,
837,Western,Taï,East,Individual 08,Taï (East),East (Individual 08),07.11.13,2013.0,11,07,3707.0,With,Build-Up,Climax,1,2,NV,NV,Resting,3.37229,16,0.6935355725598622,64.60416292635483,1.5610588407725163,0.096981,0.185145,0.163104,0.160769,0.102534,0.208604,0.116677,0.233354,0.113141,0.342959,0.123748,0.254568,0.737309,0.202778,0.330616,,,,,,,,,,,,
838,Western,Taï,East,Individual 08,Taï (East),East (Individual 08),07.11.13,2013.0,11,07,3707.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,0.26524,3,0.14166361912374026,28.33272382474805,0.0,0.151408,0.113833,,,,,,,,,,,,,,,,,,,,,,,,,
839,Western,Taï,East,Individual 01,Taï (East),East (Individual 01),07.11.13,2013.0,11,07,3707.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,1.64775,6,0.19383995059585485,25.436972735841646,0.0,0.333056,0.283974,0.399668,0.396162,0.234892,,,,,,,,,,,,,,,,,,,,,,
840,Western,Taï,East,Individual 01,Taï (East),East (Individual 01),07.11.13,2013.0,11,07,3707.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,3.34547,8,0.8401596771750652,62.83286101544123,1.544783155738533,0.377841,0.291253,1.452327,0.299124,0.389649,0.322739,0.212536,,,,,,,,,,,,,,,,,,,,
841,Western,Taï,East,Individual 08,Taï (East),East (Individual 08),07.11.13,2013.0,11,07,3707.0,With,after,after,0,0,NV,NV,Traveling,4.13883,21,0.9481938781239027,54.83967241602987,1.5518068998045416,0.169857,0.055001,0.146214,0.125433,0.201215,0.135885,0.209054,0.125433,0.216894,0.11498,0.146338,0.141112,0.224733,0.141112,1.038127,0.250989,0.14461,0.186164,0.227719,0.137961,,,,,,,
844,Western,Taï,East,Individual 01,Taï (East),East (Individual 01),12.11.13,2013.0,11,12,3702.0,With,Build-Up,after,1,0,NV,NV,Resting,1.94706,9,0.3510859771564266,46.429954496784,0.0,0.188955,0.142401,0.232771,0.191694,0.377911,0.287541,0.158832,0.366957,,,,,,,,,,,,,,,,,,,
845,Western,Taï,East,Individual 01,Taï (East),East (Individual 01),12.11.13,2013.0,11,12,3702.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,2.02626,10,0.2569985725518004,31.21727132865304,0.0,0.32163,0.24006,0.084977,0.237935,0.244309,0.223064,0.208193,0.231562,0.234528,,,,,,,,,,,,,,,,,,
847,Western,Taï,East,Individual 04,Taï (East),East (Individual 04),14.11.13,2013.0,11,14,3700.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,0.61621,5,0.6522457789789701,136.14464054202057,1.4338343733773984,0.114979,0.301819,0.025152,0.174264,,,,,,,,,,,,,,,,,,,,,,,
848,Western,Taï,East,Individual 06,Taï (East),East (Individual 06),15.11.13,2013.0,11,15,3699.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.37411,4,0.4848798457568073,117.50752842349566,0.0,0.186321,0.042546,0.145242,,,,,,,,,,,,,,,,,,,,,,,,
849,Western,Taï,East,Individual 03,Taï (East),East (Individual 03),18.11.13,2013.0,11,18,3696.0,With,after,after,0,0,NV,NV,Traveling,1.32227,9,0.6530972656061517,101.24310388200975,0.0,0.193992,0.060204,0.115949,0.372375,0.026758,0.245277,0.225209,0.082502,,,,,,,,,,,,,,,,,,,
850,Western,Taï,East,Individual 03,Taï (East),East (Individual 03),18.11.13,2013.0,11,18,3696.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.30899,3,0.15068448817113814,30.136897634227626,0.0,0.177775,0.131215,,,,,,,,,,,,,,,,,,,,,,,,,
851,Western,Taï,East,Individual 01,Taï (East),East (Individual 01),18.11.13,2013.0,11,18,3696.0,With,Build-Up,Build-Up,1,1,NV,NV,Resting,1.84995,5,0.46880209043265575,72.13785174072468,2.0,0.638888,0.211017,0.286876,0.713169,,,,,,,,,,,,,,,,,,,,,,,
852,Western,Taï,East,Individual 01,Taï (East),East (Individual 01),19.11.13,2013.0,11,19,3695.0,With,Build-Up,after,1,0,NV,NV,Traveling,2.19521,7,0.6175558772040826,64.20971130734642,1.5268037744276668,0.301912,0.214443,0.843662,0.411955,0.186226,0.237015,,,,,,,,,,,,,,,,,,,,,
855,Western,Taï,East,Individual 03,Taï (East),East (Individual 03),19.11.13,2013.0,11,19,3695.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,1.70764,9,1.2038145017521573,71.86577131907927,1.5549511023971747,0.248818,0.068169,0.08862,0.879385,0.11248,0.102254,0.115888,0.092029,,,,,,,,,,,,,,,,,,,
856,Western,Taï,East,Individual 06,Taï (East),East (Individual 06),27.11.13,2013.0,11,27,3687.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,1.02559,7,0.44591267494963094,36.548190074160225,0.0,0.104193,0.098064,0.157311,0.118494,0.296235,0.251289,,,,,,,,,,,,,,,,,,,,,
859,Western,Taï,East,Individual 01,Taï (East),East (Individual 01),28.11.13,2013.0,11,28,3686.0,With,Build-Up,Climax,1,2,NV,NV,Resting,1.4874,9,0.46168901308822197,66.03393704830293,0.0,0.215103,0.094898,0.057361,0.259293,0.312755,0.16306,0.267312,0.117617,,,,,,,,,,,,,,,,,,,
860,Western,Taï,East,Individual 03,Taï (East),East (Individual 03),05.11.13,2013.0,11,05,3709.0,With,after,after,0,0,NV,NV,Traveling,1.10737,5,0.45837199992796335,52.84741119497108,1.4338343733773984,0.274153,0.19352,0.155891,0.4838,,,,,,,,,,,,,,,,,,,,,,,
861,Western,Taï,East,Individual 08,Taï (East),East (Individual 08),07.11.13,2013.0,11,07,3707.0,With,Climax,after,2,0,NV,NV,Traveling,4.62335,22,0.6143993811413416,45.81788377767492,1.5499070752065705,0.095323,0.185629,0.180612,0.205697,0.185629,0.110374,0.040136,0.15051,0.15051,0.290985,0.220747,0.145493,0.185629,0.155527,0.381291,0.341155,0.245832,0.708823,0.289455,0.230781,0.123214,,,,,,
862,Western,Taï,East,Individual 03,Taï (East),East (Individual 03),13.01.14,2014.0,01,13,3640.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,1.53089,13,0.46940913846726007,49.51689946174507,0.0,0.125277,0.125277,0.130288,0.120266,0.102727,0.055122,0.092705,0.150333,0.092705,0.192927,0.057627,0.285632,,,,,,,,,,,,,,,
865,Western,Taï,East,Individual 03,Taï (East),East (Individual 03),19.02.14,2014.0,02,19,3603.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.98599,10,0.3095854679762294,36.40814871591229,0.0,0.167665,0.076911,0.061528,0.081525,0.147668,0.121519,0.081525,0.127672,0.11998,,,,,,,,,,,,,,,,,,
866,Western,Taï,East,Individual 06,Taï (East),East (Individual 06),20.02.14,2014.0,02,20,3602.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.42159,3,0.026369158734413187,5.273831746882637,0.0,0.205237,0.216354,,,,,,,,,,,,,,,,,,,,,,,,,
870,Western,Taï,East,Individual 08,Taï (East),East (Individual 08),02.04.14,2014.0,04,02,3561.0,With,after,after,0,0,NV,NV,Traveling,1.31354,10,0.3374574215202007,52.93730166809147,0.0,0.070259,0.140518,0.076369,0.189394,0.134409,0.204668,0.12219,0.216887,0.158847,,,,,,,,,,,,,,,,,,
871,Western,Taï,East,Individual 08,Taï (East),East (Individual 08),02.04.14,2014.0,04,02,3561.0,With,Build-Up,after,1,0,NV,NV,Traveling,1.16453,11,0.4302786788566254,47.97895933480055,0.0,0.128684,0.050059,0.081804,0.062268,0.097676,0.194131,0.199015,0.148956,0.072036,0.129905,,,,,,,,,,,,,,,,,
872,Western,Taï,East,Individual 08,Taï (East),East (Individual 08),02.04.14,2014.0,04,02,3561.0,With,after,after,0,0,NV,NV,Traveling,2.67403,12,0.9008698882556175,56.32655395664937,3.026160224303905,0.169533,0.121095,0.141277,0.145314,0.131859,0.766631,0.270588,0.618487,0.08868,0.115966,0.104597,,,,,,,,,,,,,,,,
874,Western,Taï,East,Individual 03,Taï (East),East (Individual 03),02.04.14,2014.0,04,02,3561.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.55955,5,0.2516242334361236,38.7212306635519,0.0,0.195057,0.101661,0.143813,0.119018,,,,,,,,,,,,,,,,,,,,,,,
876,Western,Taï,East,Individual 05,Taï (East),East (Individual 05),18.01.20,2020.0,01,18,1444.0,With,Climax,after,2,0,NV,NV,Resting,1.83806,10,0.6563611483219277,85.46013202275364,1.5605694548611453,0.170214,0.046386,0.213644,0.055715,0.204288,0.526197,0.287861,0.161628,0.172127,,,,,,,,,,,,,,,,,,
877,Western,Taï,East,Individual 05,Taï (East),East (Individual 05),18.01.20,2020.0,01,18,1444.0,With,Build-Up,after,1,0,NV,NV,Traveling,1.44939,10,0.4503458493834644,49.57855532907541,0.0,0.24286,0.048572,0.10103,0.122401,0.136002,0.184574,0.303089,0.182631,0.12823,,,,,,,,,,,,,,,,,,
878,Western,Taï,East,Individual 05,Taï (East),East (Individual 05),18.01.20,2020.0,01,18,1444.0,With,Build-Up,after,1,0,NV,NV,Traveling,0.92383,4,0.7529024697576492,125.35066617016552,1.3082708345352603,0.061461,0.618448,0.243922,,,,,,,,,,,,,,,,,,,,,,,,
879,Western,Taï,East,Individual 04,Taï (East),East (Individual 04),19.01.20,2020.0,01,19,1443.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.38965,5,0.6463368989299769,62.41060418110959,0.0,0.026642,0.052175,0.123222,0.187608,,,,,,,,,,,,,,,,,,,,,,,
882,Western,Taï,East,Individual 08,Taï (East),East (Individual 08),19.01.20,2020.0,01,19,1443.0,With,Build-Up,after,1,0,NV,NV,Traveling,1.80675,13,0.23918010123139802,33.47563127025608,0.0,0.149622,0.10163,0.16656,0.169383,0.206083,0.16656,0.183498,0.06493,0.146799,0.169383,0.12986,0.152445,,,,,,,,,,,,,,,
885,Western,Taï,East,Individual 08,Taï (East),East (Individual 08),19.01.20,2020.0,01,19,1443.0,With,Build-Up,Let-Down,1,3,NV,NV,Traveling,3.48086,17,0.5498802791475074,66.51822361501125,1.5593509992552081,0.326251,0.171526,0.21532,0.135031,0.302908,0.127732,0.251815,0.186124,0.178825,0.295609,0.102186,0.138681,0.197073,0.583919,0.047443,0.220416,,,,,,,,,,,
886,Western,Taï,East,Individual 06,Taï (East),East (Individual 06),19.01.20,2020.0,01,19,1443.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,0.52799,6,0.3876950409911764,58.90893937239221,0.0,0.076266,0.058666,0.164264,0.085065,0.143731,,,,,,,,,,,,,,,,,,,,,,
887,Western,Taï,East,Individual 06,Taï (East),East (Individual 06),19.01.20,2020.0,01,19,1443.0,Without,0,0,0,0,NV,NV,Traveling,0.43892,3,0.18333451046776278,36.66690209355256,0.0,0.259694,0.179225,,,,,,,,,,,,,,,,,,,,,,,,,
888,Western,Taï,East,Individual 06,Taï (East),East (Individual 06),19.01.20,2020.0,01,19,1443.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,1.56665,9,0.9615338323900177,70.36208542632377,1.5549511023971747,0.079324,0.042967,0.109071,0.188395,0.677559,0.1917,0.122291,0.155343,,,,,,,,,,,,,,,,,,,
890,Western,Taï,East,Individual 08,Taï (East),East (Individual 08),02.02.20,2020.0,02,02,1429.0,With,Build-Up,Let-Down,1,0,NV,NV,Traveling,1.69166,8,0.7936963019600114,56.710476316128585,1.5447831557385332,0.165545,0.131919,0.165545,0.708739,0.139679,0.193998,0.186238,,,,,,,,,,,,,,,,,,,,
891,Western,Taï,East,Individual 08,Taï (East),East (Individual 08),02.02.20,2020.0,02,02,1429.0,With,Build-Up,after,1,0,NV,NV,Traveling,1.66758,10,0.27667287384661876,30.07781731104544,0.0,0.077621,0.234281,0.174837,0.157353,0.180082,0.185327,0.222043,0.269249,0.166788,,,,,,,,,,,,,,,,,,
892,Western,Taï,East,Individual 08,Taï (East),East (Individual 08),02.02.20,2020.0,02,02,1429.0,With,after,after,0,0,NV,NV,Traveling,1.39519,9,0.5330354368906358,64.26298494125427,0.0,0.107707,0.177842,0.393759,0.070213,0.207714,0.178459,0.112634,0.146857,,,,,,,,,,,,,,,,,,,
893,Western,Taï,East,Individual 08,Taï (East),East (Individual 08),02.02.20,2020.0,02,02,1429.0,With,roar,after,1,0,NV,NV,Traveling,0.55104,5,0.28361968107731705,41.84898993503076,0.0,0.159103,0.110596,0.091193,0.190147,,,,,,,,,,,,,,,,,,,,,,,
895,Western,Taï,East,Individual 08,Taï (East),East (Individual 08),02.02.20,2020.0,02,02,1429.0,With,Build-Up,Climax,1,2,NV,NV,Resting,2.41357,10,0.8341128788817902,50.38831333513573,1.5605694548611453,0.188842,0.147946,0.126295,0.116673,0.156366,0.869669,0.250971,0.201944,0.354861,,,,,,,,,,,,,,,,,,
896,Western,Taï,East,Individual 06,Taï (East),East (Individual 06),02.02.20,2020.0,02,02,1429.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.45065,4,0.19263317843696343,35.97525216499956,0.0,0.144765,0.188064,0.117816,,,,,,,,,,,,,,,,,,,,,,,,
897,Western,Taï,East,Individual 08,Taï (East),East (Individual 08),03.02.20,2020.0,02,03,1428.0,With,Climax,after,2,0,NV,NV,Traveling,1.93544,11,0.7494831185595107,71.45576245346453,1.5634178663936409,0.159859,0.03711,0.151295,0.062802,0.202678,0.142731,0.11704,0.239788,0.236934,0.585198,,,,,,,,,,,,,,,,,
898,Western,Taï,East,Individual 05,Taï (East),East (Individual 05),03.02.20,2020.0,02,03,1428.0,With,Climax,after,2,0,NV,NV,Traveling,1.15475,7,0.3537035529197561,38.823042515705716,0.0,0.104161,0.201139,0.172404,0.12212,0.269382,0.285545,,,,,,,,,,,,,,,,,,,,,
899,Western,Taï,East,Individual 08,Taï (East),East (Individual 08),03.02.20,2020.0,02,03,1428.0,With,Build-Up,after,1,0,NV,NV,Traveling,1.36411,8,0.389176791912851,52.301065081464536,0.0,0.080417,0.29772,0.25924,0.14892,0.184661,0.268056,0.125093,,,,,,,,,,,,,,,,,,,,
901,Western,Taï,East,Individual 08,Taï (East),East (Individual 08),03.02.20,2020.0,02,03,1428.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,1.09884,6,0.299815444612551,53.676992623768385,0.0,0.224909,0.276316,0.092105,0.250612,0.254896,,,,,,,,,,,,,,,,,,,,,,
902,Western,Taï,East,Individual 05,Taï (East),East (Individual 05),10.02.20,2020.0,02,10,1421.0,With,after,after,0,0,NV,NV,Traveling,1.07301,10,0.49156826869254294,68.85219946827667,0.0,0.142016,0.183438,0.045366,0.075124,0.037306,0.18541,0.086788,0.116374,0.20119,,,,,,,,,,,,,,,,,,
903,Western,Taï,East,Individual 08,Taï (East),East (Individual 08),15.02.20,2020.0,02,15,1416.0,With,Build-Up,after,1,0,NV,NV,Traveling,3.29207,14,1.51514593053956,62.72063354939146,1.5637814635855283,0.190157,0.196291,0.237185,0.075654,0.094056,0.141084,0.10019,1.571724,0.095563,0.16788,0.136887,0.192417,0.09298,,,,,,,,,,,,,,
905,Western,Taï,East,Individual 08,Taï (East),East (Individual 08),15.02.20,2020.0,02,15,1416.0,With,after,after,0,0,NV,NV,Traveling,0.31346,4,0.20290865903418348,38.557569469894084,0.0,0.082058,0.132934,0.09847,,,,,,,,,,,,,,,,,,,,,,,,
906,Western,Taï,East,Individual 08,Taï (East),East (Individual 08),15.02.20,2020.0,02,15,1416.0,With,Build-Up,after,1,0,NV,NV,Traveling,1.99971,13,0.6142758312346948,59.25627134451784,0.0,0.201154,0.139033,0.127201,0.221862,0.174531,0.136075,0.065079,0.127201,0.150866,0.17576,0.022436,0.458514,,,,,,,,,,,,,,,
907,Western,Taï,East,Individual 08,Taï (East),East (Individual 08),15.02.20,2020.0,02,15,1416.0,With,Build-Up,after,1,0,NV,NV,Traveling,3.53916,15,0.7132553821283636,72.58876154890638,1.5625731702820085,0.206339,0.10317,0.165968,0.282595,0.188397,0.394736,0.784986,0.192882,0.130083,0.17494,0.251195,0.062799,0.457534,0.14354,,,,,,,,,,,,,
908,Western,Taï,East,Individual 08,Taï (East),East (Individual 08),15.02.20,2020.0,02,15,1416.0,With,Build-Up,after,1,0,NV,NV,Traveling,2.48516,14,0.6751416848437544,50.86612279648563,1.5637814635855283,0.073435,0.18552,0.16215,0.13932,0.127545,0.181655,0.10049,0.17006,0.614535,0.20098,0.112085,0.21644,0.20098,,,,,,,,,,,,,,
917,Western,Taï,South,Individual 64,Taï (South),South (Individual 64),17.01.20,2020.0,01,17,1445.0,With,after,after,0,0,NV,NV,Traveling,0.76766,7,0.3001796806979227,54.94100081039994,2.6165416690705205,0.134781,0.056647,0.154314,0.164081,0.09962,0.158221,,,,,,,,,,,,,,,,,,,,,
919,Western,Taï,South,Individual 64,Taï (South),South (Individual 64),22.01.20,2020.0,01,22,1440.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.53497,3,0.28716831942276594,57.43366388455319,1.0,0.344295,0.19067,,,,,,,,,,,,,,,,,,,,,,,,,
921,Western,Taï,South,Individual 64,Taï (South),South (Individual 64),24.01.20,2020.0,01,24,1438.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.6007,5,0.4490145953312681,60.0461471525397,1.4338343733773984,0.047738,0.234712,0.173051,0.145203,,,,,,,,,,,,,,,,,,,,,,,
926,Western,Taï,South,Individual 66,Taï (South),South (Individual 66),27.01.20,2020.0,01,27,1435.0,With,Build-Up,Climax,1,2,NV,NV,Resting,1.48833,14,0.34042329369218977,32.2946315365218,0.0,0.097519,0.092876,0.118417,0.132348,0.08591,0.062691,0.081266,0.081266,0.153245,0.192717,0.076622,0.143957,0.169498,,,,,,,,,,,,,,
927,Western,Taï,South,Individual 66,Taï (South),South (Individual 66),27.01.20,2020.0,01,27,1435.0,With,Build-Up,after,1,0,NV,NV,Traveling,4.70626,27,1.480927001014105,73.42304241860838,3.1275629271710557,0.150334,0.232775,0.167307,0.058194,0.093079,0.047556,0.09214,0.053344,0.058194,0.133361,0.033946,0.220651,0.089715,0.084866,0.106689,0.04607,1.183776,0.064416,0.123266,0.16621,0.080321,0.994517,0.12688,0.11224,0.100528,0.085888,
931,Western,Taï,South,Individual 66,Taï (South),South (Individual 66),30.01.20,2020.0,01,30,1432.0,With,Build-Up,Climax,1,2,NV,NV,Resting,2.73034,16,0.9141397389303991,108.5148974345664,1.5610588407725163,0.080227,0.203652,0.046285,0.15531,0.041142,0.702735,0.101852,0.23564,0.035389,0.167451,0.034016,0.377972,0.214242,0.195082,0.139345,,,,,,,,,,,,
932,Western,Taï,South,Individual 66,Taï (South),South (Individual 66),31.01.20,2020.0,01,31,1431.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,0.48635,5,0.28825804856754456,53.32314291820376,0.0,0.145178,0.119772,0.06533,0.156067,,,,,,,,,,,,,,,,,,,,,,,
933,Western,Taï,South,Individual 66,Taï (South),South (Individual 66),31.01.20,2020.0,01,31,1431.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.65009,5,0.41211125923048214,57.81159412946769,0.0,0.104227,0.273815,0.155457,0.116592,,,,,,,,,,,,,,,,,,,,,,,
935,Western,Taï,South,Individual 66,Taï (South),South (Individual 66),06.02.20,2020.0,02,06,1425.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.61806,7,0.21969251554151453,32.73784368029212,0.0,0.081471,0.137658,0.112374,0.092708,0.073043,0.120802,,,,,,,,,,,,,,,,,,,,,
936,Western,Taï,South,Individual 66,Taï (South),South (Individual 66),09.02.20,2020.0,02,09,1422.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.59753,7,0.3703864889684767,70.48549459208698,0.0,0.1385,0.057379,0.148393,0.071229,0.118714,0.063314,,,,,,,,,,,,,,,,,,,,,
937,Western,Taï,South,Individual 66,Taï (South),South (Individual 66),09.02.20,2020.0,02,09,1422.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,1.88836,8,1.2855959581680687,80.01314630575283,1.544783155738533,0.218268,0.210541,0.106236,0.083058,1.107822,0.100414,0.06202,,,,,,,,,,,,,,,,,,,,
938,Western,Taï,South,Individual 66,Taï (South),South (Individual 66),09.02.20,2020.0,02,09,1422.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.97467,8,0.5161836075099457,99.42663721673597,0.0,0.173904,0.154582,0.031976,0.183271,0.024766,0.206387,0.199782,,,,,,,,,,,,,,,,,,,,
939,Western,Taï,South,Individual 66,Taï (South),South (Individual 66),09.02.20,2020.0,02,09,1422.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,0.54108,7,0.25598817620346287,28.981713031982792,0.0,0.057972,0.085578,0.09478,0.091099,0.134349,0.077296,,,,,,,,,,,,,,,,,,,,,
947,Western,Nimba,Tongbongbon,Individual 72,Nimba (Tongbongbon),Tongbongbon (Individual 72),13.12.12,2012.0,12,13,4036.0,With,Build-Up,Build-Up,1,1,NV,NV,Traveling,1.00278,5,0.05852400295882234,8.971586128848262,0.0,0.245082,0.275016,0.246953,0.235728,,,,,,,,,,,,,,,,,,,,,,,
948,Western,Nimba,Tongbongbon,Individual 72,Nimba (Tongbongbon),Tongbongbon (Individual 72),03.02.12,2012.0,02,03,4350.0,With,Build-Up,Climax,1,2,NV,NV,Traveling,1.10949,8,0.36746331162657414,64.81362231701914,3.4170300778499563,0.215863,0.111413,0.155514,0.192652,0.04178,0.178725,0.213542,,,,,,,,,,,,,,,,,,,,
